# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: perched water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-perched_water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow [m3SWE/d]
# Region: surface domain
# Reduction: integral
# Variable: snow-precipitation
# Number of Vectors: 1
# =============================================================================
"time [d]" "water content [mol]" "surface water content [mol]" "snow water content [mol]" "evaporation [m3/d]" "discharge [mol/d]" "surface-subsurface exchange [mol/d]" "thaw depth [m]" "water table depth [m]" "perched water table depth [m]" "rain [m3/d]" "snow [m3SWE/d]"
0.000000000000e+00 1.773063389365e+10 0.000000000000e+00 2.659830958046e+07 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 0.000000000000e+00 2.000000000001e-02 2.000000000000e-02 0.000000000000e+00 0.000000000000e+00
1.000000000000e+00 1.765415837894e+10 2.773731490819e+07 2.664180235380e+07 -1.325707587865e-03 4.873820002838e+07 7.647551493657e+07 0.000000000000e+00 -5.689893001204e-16 -5.689893001204e-16 0.000000000000e+00 0.000000000000e+00
2.000000000000e+00 1.761293949516e+10 3.727790041635e+07 2.664214072038e+07 -7.047627147593e-03 3.167828830106e+07 4.121887380922e+07 0.000000000000e+00 -5.689893001204e-16 -5.689893001204e-16 0.000000000000e+00 0.000000000000e+00
3.000000000000e+00 1.758003543275e+10 4.583286260651e+07 2.664219743797e+07 -8.485628501074e-03 2.434909535564e+07 3.290405754580e+07 0.000000000000e+00 -5.689893001204e-16 -5.689893001204e-16 0.000000000000e+00 0.000000000000e+00
4.000000000000e+00 1.755297252231e+10 5.432075498286e+07 2.664170425094e+07 -5.270766745515e-03 1.857501985096e+07 2.706291222731e+07 0.000000000000e+00 2.000000000000e-03 2.000000000000e-03 0.000000000000e+00 0.000000000000e+00
5.000000000000e+00 1.753051312454e+10 6.212608083336e+07 3.005755796691e+07 -3.570075104601e-02 1.465406126480e+07 2.245938711531e+07 0.000000000000e+00 7.000000000000e-03 7.000000000001e-03 0.000000000000e+00 6.152420353371e+01
6.000000000000e+00 1.751179545266e+10 6.909506699490e+07 3.325149524311e+07 -3.711749682283e-02 1.174868195497e+07 1.871766811651e+07 0.000000000000e+00 1.200000000000e-02 1.200000000000e-02 0.000000000000e+00 5.753293419281e+01
7.000000000000e+00 1.749620582862e+10 7.635805817886e+07 3.325029496685e+07 -7.503328619386e-03 8.326633083588e+06 1.558962426754e+07 0.000000000000e+00 1.600000000009e-02 1.600000000009e-02 0.000000000000e+00 0.000000000000e+00
8.000000000000e+00 1.748319594035e+10 8.317576420719e+07 3.325030797284e+07 -2.817564492155e-02 6.192186032291e+06 1.300989206062e+07 0.000000000000e+00 1.823584409327e-02 1.823584409327e-02 0.000000000000e+00 0.000000000000e+00
9.000000000000e+00 1.747228369885e+10 8.987869555745e+07 3.324924344166e+07 -3.057881238479e-02 4.209308929059e+06 1.091224027932e+07 0.000000000000e+00 2.550760036370e-02 2.550760036370e-02 0.000000000000e+00 0.000000000000e+00
1.000000000000e+01 1.746312104252e+10 9.689016962408e+07 3.324680885089e+07 -1.845936716305e-02 2.151176256643e+06 9.162650323272e+06 0.000000000000e+00 3.605205203653e-02 3.605205203653e-02 0.000000000000e+00 0.000000000000e+00
1.100000000000e+01 1.745535760692e+10 1.030218480078e+08 3.324357997373e+07 -2.408354941126e-02 1.631757047314e+06 7.763435431051e+06 0.000000000000e+00 4.005205203653e-02 4.005205203653e-02 0.000000000000e+00 0.000000000000e+00
1.200000000000e+01 1.744878751790e+10 1.080974148875e+08 3.323809957396e+07 -2.217806848676e-02 1.494520920226e+06 6.570087799948e+06 0.000000000000e+00 6.433351445318e-02 6.433351445319e-02 0.000000000000e+00 0.000000000000e+00
1.300000000000e+01 1.744323640485e+10 1.123142406833e+08 3.322956713497e+07 -1.912262945424e-02 1.334287482665e+06 5.551113278431e+06 0.000000000000e+00 7.060527072361e-02 7.060527072361e-02 0.000000000000e+00 0.000000000000e+00
1.400000000000e+01 1.743852671408e+10 1.158474864314e+08 3.321788416130e+07 -1.485484884979e-02 1.176445960106e+06 4.709691708214e+06 0.000000000000e+00 8.114972239644e-02 8.114972239644e-02 0.000000000000e+00 0.000000000000e+00
1.500000000000e+01 1.743451664155e+10 1.188343664928e+08 3.320207503569e+07 -9.808981113249e-03 1.023192583648e+06 4.010072645069e+06 0.000000000000e+00 8.938556648971e-02 8.938556648971e-02 0.000000000000e+00 0.000000000000e+00
1.600000000000e+01 1.743109255052e+10 1.213904505513e+08 3.318155759528e+07 -3.097516850724e-03 8.680084571272e+05 3.424092515553e+06 0.000000000000e+00 1.514084447894e-01 1.514084447894e-01 0.000000000000e+00 0.000000000000e+00
1.700000000000e+01 1.742815362278e+10 1.235588371624e+08 3.316509666121e+07 -1.914763968368e-04 7.705414716397e+05 2.938928082756e+06 0.000000000000e+00 1.639528964622e-01 1.639528964622e-01 0.000000000000e+00 0.000000000000e+00
1.800000000000e+01 1.742558585831e+10 1.253415152550e+08 3.316287997579e+07 -1.429119862100e-02 7.850853583251e+05 2.567763450993e+06 0.000000000000e+00 1.699528964623e-01 1.699528964623e-01 0.000000000000e+00 0.000000000000e+00
1.900000000000e+01 1.742330992802e+10 1.268126605828e+08 3.316440531744e+07 -4.961479298892e-02 8.047852940882e+05 2.275930621837e+06 0.000000000000e+00 1.784604968259e-01 1.784604968259e-01 0.000000000000e+00 0.000000000000e+00
2.000000000000e+01 1.742126935551e+10 1.280637367123e+08 3.316461396639e+07 -6.026903881468e-02 7.894966013501e+05 2.040572730873e+06 0.000000000000e+00 2.090505668221e-01 2.090505668221e-01 0.000000000000e+00 0.000000000000e+00
2.100000000000e+01 1.741940713554e+10 1.291142745311e+08 3.553697330576e+07 -1.522102529567e-01 8.116823372246e+05 1.862220156050e+06 0.000000000000e+00 3.069989033763e-01 3.069989033762e-01 0.000000000000e+00 4.268140533487e+01
2.200000000000e+01 1.741769996458e+10 1.300631848772e+08 3.750451843481e+07 -1.254186966880e-01 7.582607743139e+05 1.707171120367e+06 0.000000000000e+00 3.162706596467e-01 3.162706596467e-01 0.000000000000e+00 3.574224270497e+01
2.300000000000e+01 1.741616423796e+10 1.310663917661e+08 3.746015762593e+07 -7.277918730732e-03 5.325213944912e+05 1.535728283405e+06 0.000000000000e+00 3.468607296430e-01 3.468607296430e-01 0.000000000000e+00 0.000000000000e+00
2.400000000000e+01 1.741479248576e+10 1.320534225505e+08 3.741773360320e+07 -3.587549736120e-03 3.847212316532e+05 1.371752016054e+06 0.000000000000e+00 3.563683300066e-01 3.563683300066e-01 0.000000000000e+00 0.000000000000e+00
2.500000000000e+01 1.741355050447e+10 1.329579971495e+08 3.739137319488e+07 -9.629052169558e-03 3.374078840687e+05 1.241982483090e+06 0.000000000000e+00 3.623683300066e-01 3.623683300066e-01 0.000000000000e+00 0.000000000000e+00
2.600000000000e+01 1.741239775623e+10 1.337548085185e+08 4.009803693740e+07 -1.397727040355e-02 3.559345695980e+05 1.152745938542e+06 0.000000000000e+00 4.148541294786e-01 4.148541294786e-01 0.000000000000e+00 4.922564176345e+01
2.700000000000e+01 1.741130626232e+10 1.344473704448e+08 4.228928304102e+07 -1.125006691438e-02 3.989306355361e+05 1.091492561884e+06 0.000000000000e+00 4.391715040724e-01 4.391715040724e-01 0.000000000000e+00 3.981780015456e+01
2.800000000000e+01 1.741026471978e+10 1.350914623635e+08 4.228715320903e+07 -2.182659379203e-02 3.974508673159e+05 1.041542786009e+06 0.000000000000e+00 4.983013345053e-01 4.983013345053e-01 0.000000000000e+00 0.000000000000e+00
2.900000000000e+01 1.740926791723e+10 1.357436866535e+08 4.226359243958e+07 -2.257368539916e-02 3.445794689560e+05 9.968037589471e+05 0.000000000000e+00 5.610886190264e-01 5.610886190264e-01 0.000000000000e+00 0.000000000000e+00
3.000000000000e+01 1.740833063991e+10 1.364564079616e+08 4.221809556524e+07 -8.861883384060e-03 2.245567141842e+05 9.372780222589e+05 0.000000000000e+00 5.864059936202e-01 5.864059936202e-01 0.000000000000e+00 0.000000000000e+00
3.100000000000e+01 1.740744649431e+10 1.371684265388e+08 4.218778225958e+07 -6.910796022404e-03 1.721272752153e+05 8.841458524572e+05 0.000000000000e+00 6.321114973261e-01 6.321114973261e-01 0.000000000000e+00 0.000000000000e+00
3.200000000000e+01 1.740659774253e+10 1.378167526924e+08 4.218751986303e+07 -2.795213735736e-02 2.004258964038e+05 8.487520499828e+05 0.000000000000e+00 6.438917930922e-01 6.438917930922e-01 0.000000000000e+00 0.000000000000e+00
3.300000000000e+01 1.740576684739e+10 1.384052605455e+08 4.357118044807e+07 -6.310413430479e-02 2.423877525297e+05 8.308956055829e+05 0.000000000000e+00 6.521635493626e-01 6.521635493626e-01 0.000000000000e+00 2.495564254708e+01
3.400000000000e+01 1.740494942835e+10 1.389861481961e+08 4.461317162601e+07 -4.440517347288e-02 2.365318055283e+05 8.174194562149e+05 0.000000000000e+00 6.742091676860e-01 6.742091676860e-01 0.000000000000e+00 1.911339537160e+01
3.500000000000e+01 1.740414861302e+10 1.395443547966e+08 4.616162287197e+07 -3.954736289239e-02 2.426083012545e+05 8.008149017417e+05 0.000000000000e+00 6.869894634521e-01 6.869894634521e-01 0.000000000000e+00 2.801807620488e+01
3.600000000000e+01 1.740335045916e+10 1.400301082101e+08 4.737017903449e+07 -8.134063635034e-02 3.124005298406e+05 7.981539433192e+05 0.000000000000e+00 7.839737121834e-01 7.839737121834e-01 0.000000000000e+00 2.151591902182e+01
3.700000000000e+01 1.740254730004e+10 1.404655228661e+08 4.805879299257e+07 -1.560902850043e-01 3.677449455045e+05 8.031596015196e+05 0.000000000000e+00 7.899737121834e-01 7.899737121834e-01 0.000000000000e+00 1.184098860819e+01
3.800000000000e+01 1.740174020688e+10 1.409317553683e+08 4.857314957605e+07 -1.032609373120e-01 3.408629984050e+05 8.070955005479e+05 0.000000000000e+00 8.652925397706e-01 8.652925397706e-01 0.000000000000e+00 9.495721021457e+00
3.900000000000e+01 1.740094910748e+10 1.414487319240e+08 4.855815847035e+07 -3.173040852845e-02 2.741253852950e+05 7.911019410708e+05 0.000000000000e+00 8.770728355366e-01 8.770728355366e-01 0.000000000000e+00 0.000000000000e+00
4.000000000000e+01 1.740016682988e+10 1.419141947495e+08 5.152737382985e+07 -6.137951655606e-02 3.168158601258e+05 7.822786855787e+05 0.000000000000e+00 9.364744222400e-01 9.364744222400e-01 0.000000000000e+00 5.372494642603e+01
4.100000000000e+01 1.739938511727e+10 1.423464829854e+08 5.391527546310e+07 -4.509752242190e-02 3.494254891810e+05 7.817137251304e+05 0.000000000000e+00 9.791799259459e-01 9.791799259459e-01 0.000000000000e+00 4.329230625533e+01
4.200000000000e+01 1.739860709092e+10 1.427772916030e+08 5.392104279054e+07 -2.959439406026e-02 3.472185918015e+05 7.780272093118e+05 0.000000000000e+00 1.009005840035e+00 1.009005840035e+00 0.000000000000e+00 0.000000000000e+00
4.300000000000e+01 1.739783035090e+10 1.431915550686e+08 5.393192541362e+07 -5.194067413155e-02 3.624775934953e+05 7.767410591782e+05 0.000000000000e+00 1.015277596306e+00 1.015277596306e+00 0.000000000000e+00 0.000000000000e+00
4.400000000000e+01 1.739705676593e+10 1.436297131936e+08 5.392174214145e+07 -4.513088405194e-02 3.354298683067e+05 7.735879932470e+05 0.000000000000e+00 1.071284585061e+00 1.071284585061e+00 0.000000000000e+00 0.000000000000e+00
4.500000000000e+01 1.739629742313e+10 1.441218874093e+08 5.389005225845e+07 -2.275784064162e-02 2.671689140160e+05 7.593431297428e+05 0.000000000000e+00 1.082064880827e+00 1.082064880827e+00 0.000000000000e+00 0.000000000000e+00
4.600000000000e+01 1.739555774758e+10 1.446329448056e+08 5.386710660870e+07 -2.417096095113e-02 2.286188948263e+05 7.396762911715e+05 0.000000000000e+00 1.145087759126e+00 1.145087759126e+00 0.000000000000e+00 0.000000000000e+00
4.700000000000e+01 1.739483266128e+10 1.451302207074e+08 5.386048838328e+07 -4.318379427378e-02 2.278102953685e+05 7.250861971295e+05 0.000000000000e+00 1.148087759126e+00 1.148087759126e+00 0.000000000000e+00 0.000000000000e+00
4.800000000000e+01 1.739412424766e+10 1.456886833177e+08 5.380357395891e+07 -2.488658844834e-02 1.499508199469e+05 7.084134302087e+05 0.000000000000e+00 1.152087759127e+00 1.152087759127e+00 0.000000000000e+00 0.000000000000e+00
4.900000000000e+01 1.739345018169e+10 1.463269322087e+08 5.373211242378e+07 -3.194837335673e-04 3.581735206973e+04 6.740662430757e+05 0.000000000000e+00 1.161868054893e+00 1.161868054893e+00 0.000000000000e+00 0.000000000000e+00
5.000000000000e+01 1.739280244437e+10 1.469331086773e+08 5.371497365406e+07 -1.184506867168e-02 4.156124587986e+04 6.477377144842e+05 0.000000000000e+00 1.237632230734e+00 1.237632230734e+00 0.000000000000e+00 0.000000000000e+00
5.100000000000e+01 1.739216772974e+10 1.474970352362e+08 5.371849810594e+07 -3.784324641603e-02 7.078878140278e+04 6.347153403622e+05 0.000000000000e+00 1.240632230734e+00 1.240632230734e+00 0.000000000000e+00 0.000000000000e+00
5.200000000000e+01 1.739154222059e+10 1.480623477152e+08 5.370792336633e+07 -3.725897251022e-02 6.019539525813e+04 6.255078741905e+05 0.000000000000e+00 1.385474553628e+00 1.385474553628e+00 0.000000000000e+00 0.000000000000e+00
5.300000000000e+01 1.739092539215e+10 1.486121363237e+08 5.371546575106e+07 -2.545765387195e-02 6.703901446413e+04 6.168276229570e+05 0.000000000000e+00 1.394254849394e+00 1.394254849394e+00 0.000000000000e+00 0.000000000000e+00
5.400000000000e+01 1.739030574947e+10 1.490732785430e+08 5.378349404429e+07 -1.055994537397e-01 1.585013290022e+05 6.196435483854e+05 0.000000000000e+00 1.413300467718e+00 1.413300467718e+00 0.000000000000e+00 0.000000000000e+00
5.500000000000e+01 1.738967764338e+10 1.495596531350e+08 5.376973336558e+07 -7.833278700752e-02 1.417323627195e+05 6.281069547160e+05 0.000000000000e+00 1.470845433252e+00 1.470845433252e+00 0.000000000000e+00 0.000000000000e+00
5.600000000000e+01 1.738906073877e+10 1.500874872568e+08 5.377252584732e+07 -3.084744074507e-02 8.907055446018e+04 6.169046762089e+05 0.000000000000e+00 1.472845433252e+00 1.472845433252e+00 0.000000000000e+00 0.000000000000e+00
5.700000000000e+01 1.738845023499e+10 1.506212261277e+08 5.374489305497e+07 -2.423677869547e-02 7.676381387716e+04 6.105026847674e+05 0.000000000000e+00 1.476845433252e+00 1.476845433252e+00 0.000000000000e+00 0.000000000000e+00
5.800000000000e+01 1.738785954489e+10 1.512107043677e+08 5.368603170539e+07 3.292780151470e-03 1.211595312388e+03 5.906898353720e+05 0.000000000000e+00 1.522095388631e+00 1.522095388631e+00 0.000000000000e+00 0.000000000000e+00
5.900000000000e+01 1.738729344269e+10 1.517768065741e+08 5.362587839862e+07 3.666505613722e-03 0.000000000000e+00 5.661022063277e+05 0.000000000000e+00 1.541376851047e+00 1.541376851047e+00 0.000000000000e+00 0.000000000000e+00
6.000000000000e+01 1.738675028808e+10 1.523199611758e+08 5.360670003912e+07 2.120380280761e-03 0.000000000000e+00 5.431546017536e+05 0.000000000000e+00 1.544648607318e+00 1.544648607318e+00 0.000000000000e+00 0.000000000000e+00
6.100000000000e+01 1.738620678106e+10 1.528634681993e+08 5.367233773928e+07 -9.973565245547e-02 0.000000000000e+00 5.435070235005e+05 0.000000000000e+00 1.546648607318e+00 1.546648607318e+00 0.000000000000e+00 0.000000000000e+00
6.200000000000e+01 1.738565987925e+10 1.534103700138e+08 5.371850967131e+07 -1.330502684066e-01 0.000000000000e+00 5.469018144788e+05 0.000000000000e+00 1.599655596073e+00 1.599655596073e+00 0.000000000000e+00 0.000000000000e+00
6.300000000000e+01 1.738510956560e+10 1.539364294210e+08 5.376022831948e+07 -1.056935456760e-01 2.425519873464e+04 5.503146058952e+05 0.000000000000e+00 1.600655596073e+00 1.600655596073e+00 0.000000000000e+00 0.000000000000e+00
6.400000000000e+01 1.738455046589e+10 1.543935787880e+08 5.380622333367e+07 -1.458973600609e-01 1.019509494481e+05 5.591003164704e+05 0.000000000000e+00 1.602655596073e+00 1.602655596073e+00 0.000000000000e+00 0.000000000000e+00
6.500000000000e+01 1.738398526460e+10 1.548455898855e+08 5.383327633476e+07 -1.916946074415e-01 1.131893081565e+05 5.652004056522e+05 0.000000000000e+00 1.665951169775e+00 1.665951169775e+00 0.000000000000e+00 0.000000000000e+00
6.600000000000e+01 1.738342091475e+10 1.553273737460e+08 5.383024142132e+07 -1.008132310248e-01 8.256635962487e+04 5.643502201068e+05 0.000000000000e+00 1.718081000208e+00 1.718081000208e+00 0.000000000000e+00 0.000000000000e+00
6.700000000000e+01 1.738286287417e+10 1.558198054835e+08 5.383453572965e+07 -8.119479187901e-02 6.560881224633e+04 5.580405497756e+05 0.000000000000e+00 1.720316844301e+00 1.720316844301e+00 0.000000000000e+00 0.000000000000e+00
6.800000000000e+01 1.738231242220e+10 1.563403093022e+08 5.380288796715e+07 -4.631503740701e-02 2.994817375769e+04 5.504519924741e+05 0.000000000000e+00 1.780890594181e+00 1.780890594181e+00 0.000000000000e+00 0.000000000000e+00
6.900000000000e+01 1.738177771125e+10 1.568750202516e+08 5.441360517611e+07 7.431209855932e-04 0.000000000000e+00 5.347109493524e+05 0.000000000000e+00 1.783162350452e+00 1.783162350452e+00 0.000000000000e+00 1.164562430652e+01
7.000000000000e+01 1.738126675942e+10 1.573859720878e+08 5.474744616847e+07 1.823409587453e-02 0.000000000000e+00 5.109518362724e+05 0.000000000000e+00 1.784162350452e+00 1.784162350452e+00 0.000000000000e+00 7.306666692098e+00
7.100000000000e+01 1.738076675853e+10 1.578859729768e+08 5.482493763331e+07 3.903392493712e-02 0.000000000000e+00 5.000008889994e+05 0.000000000000e+00 1.785162350452e+00 1.785162350452e+00 0.000000000000e+00 1.826666673024e+00
7.200000000000e+01 1.738028048932e+10 1.583722421846e+08 5.477815143828e+07 6.176200084571e-02 0.000000000000e+00 4.862692077833e+05 0.000000000000e+00 1.891920461236e+00 1.891920461236e+00 0.000000000000e+00 0.000000000000e+00
7.300000000000e+01 1.737980951540e+10 1.588432161086e+08 5.473052961920e+07 7.271338126147e-02 0.000000000000e+00 4.709739239379e+05 0.000000000000e+00 1.892920461236e+00 1.892920461236e+00 0.000000000000e+00 0.000000000000e+00
7.400000000000e+01 1.737935451825e+10 1.592982132564e+08 5.467873352467e+07 7.515865037432e-02 0.000000000000e+00 4.549971478487e+05 0.000000000000e+00 1.946193670499e+00 1.946193670499e+00 0.000000000000e+00 0.000000000000e+00
7.500000000000e+01 1.737891191097e+10 1.597408205344e+08 5.467363325132e+07 8.413501545531e-02 0.000000000000e+00 4.426072780264e+05 0.000000000000e+00 2.006184923420e+00 2.006184923420e+00 0.000000000000e+00 0.000000000000e+00
7.600000000000e+01 1.737847810421e+10 1.601746272916e+08 5.464980031231e+07 8.635252581704e-02 0.000000000000e+00 4.338067571656e+05 0.000000000000e+00 2.006184923420e+00 2.006184923420e+00 0.000000000000e+00 0.000000000000e+00
7.700000000000e+01 1.737805129835e+10 1.606014331514e+08 5.464199173051e+07 1.123554479217e-01 0.000000000000e+00 4.268058597682e+05 0.000000000000e+00 2.007184923420e+00 2.007184923420e+00 0.000000000000e+00 0.000000000000e+00
7.800000000000e+01 1.737762657828e+10 1.610261532247e+08 5.466479203271e+07 1.207209503424e-01 0.000000000000e+00 4.247200733079e+05 0.000000000000e+00 2.007184923420e+00 2.007184923420e+00 0.000000000000e+00 0.000000000000e+00
7.900000000000e+01 1.737719718610e+10 1.614555454099e+08 5.472132540691e+07 9.276290381485e-02 0.000000000000e+00 4.293921851876e+05 0.000000000000e+00 2.007184923420e+00 2.007184923420e+00 0.000000000000e+00 0.000000000000e+00
8.000000000000e+01 1.737675151864e+10 1.619012128699e+08 5.484023286539e+07 7.356706738574e-02 0.000000000000e+00 4.456674600334e+05 0.000000000000e+00 2.046890427126e+00 2.046890427126e+00 0.000000000000e+00 0.000000000000e+00
8.100000000000e+01 1.737629112019e+10 1.623616113194e+08 5.486598142518e+07 1.284945994898e-01 0.000000000000e+00 4.603984494950e+05 0.000000000000e+00 2.098020257559e+00 2.098020257559e+00 0.000000000000e+00 0.000000000000e+00
8.200000000000e+01 1.737582999016e+10 1.628227413446e+08 5.485309231729e+07 1.441653382823e-01 0.000000000000e+00 4.611300251753e+05 0.000000000000e+00 2.116065875882e+00 2.116065875882e+00 0.000000000000e+00 0.000000000000e+00
8.300000000000e+01 1.737537152901e+10 1.632812025005e+08 5.485292782069e+07 9.834675102996e-02 0.000000000000e+00 4.584611559376e+05 0.000000000000e+00 2.116065875882e+00 2.116065875882e+00 0.000000000000e+00 0.000000000000e+00
8.400000000000e+01 1.737490730013e+10 1.637454313722e+08 5.490473670590e+07 -1.795666200933e-01 0.000000000000e+00 4.642288717168e+05 0.000000000000e+00 2.167072864637e+00 2.167072864637e+00 0.000000000000e+00 0.000000000000e+00
8.500000000000e+01 1.737444279656e+10 1.642099349421e+08 5.491951247795e+07 -1.595576971656e-01 0.000000000000e+00 4.645035698529e+05 0.000000000000e+00 2.168072864637e+00 2.168072864637e+00 0.000000000000e+00 0.000000000000e+00
8.600000000000e+01 1.737397815175e+10 1.646745797566e+08 5.493656254716e+07 -1.222788591077e-01 0.000000000000e+00 4.646448144986e+05 0.000000000000e+00 2.168072864637e+00 2.168072864637e+00 0.000000000000e+00 0.000000000000e+00
8.700000000000e+01 1.737351243891e+10 1.651402925912e+08 5.495564128278e+07 -6.222464869619e-02 0.000000000000e+00 4.657128346807e+05 0.000000000000e+00 2.168072864637e+00 2.168072864637e+00 0.000000000000e+00 0.000000000000e+00
8.800000000000e+01 1.737304477437e+10 1.656079571329e+08 5.497872693138e+07 -7.284968963311e-02 0.000000000000e+00 4.676645416523e+05 0.000000000000e+00 2.169072864638e+00 2.169072864638e+00 0.000000000000e+00 0.000000000000e+00
8.900000000000e+01 1.737257639756e+10 1.660763339370e+08 5.498328825507e+07 1.255388038941e-01 0.000000000000e+00 4.683768041061e+05 0.000000000000e+00 2.207778368343e+00 2.207778368343e+00 0.000000000000e+00 0.000000000000e+00
9.000000000000e+01 1.737210502021e+10 1.665477112906e+08 5.501554870722e+07 -1.421718578130e-01 0.000000000000e+00 4.713773535582e+05 0.000000000000e+00 2.207778368343e+00 2.207778368343e+00 0.000000000000e+00 0.000000000000e+00
9.100000000000e+01 1.737162529304e+10 1.670274384608e+08 5.506884691872e+07 -1.430314234210e-01 0.000000000000e+00 4.797271702025e+05 0.000000000000e+00 2.209014212437e+00 2.209014212437e+00 0.000000000000e+00 0.000000000000e+00
9.200000000000e+01 1.737113802943e+10 1.675147020710e+08 5.510264525860e+07 6.847368184452e-03 0.000000000000e+00 4.872636102497e+05 0.000000000000e+00 2.209014212437e+00 2.209014212437e+00 0.000000000000e+00 0.000000000000e+00
9.300000000000e+01 1.737065297515e+10 1.679997563484e+08 5.506127994375e+07 5.178131730022e-01 0.000000000000e+00 4.850542773591e+05 0.000000000000e+00 2.209014212437e+00 2.209014212437e+00 0.000000000000e+00 0.000000000000e+00
9.400000000000e+01 1.737016852550e+10 1.684842059983e+08 5.508330144422e+07 -1.668818109135e-01 0.000000000000e+00 4.844496499626e+05 0.000000000000e+00 2.209014212437e+00 2.209014212437e+00 0.000000000000e+00 0.000000000000e+00
9.500000000000e+01 1.736968667598e+10 1.689660555229e+08 5.508773551050e+07 -1.087396342309e-01 0.000000000000e+00 4.818495245965e+05 0.000000000000e+00 2.209014212437e+00 2.209014212437e+00 0.000000000000e+00 0.000000000000e+00
9.600000000000e+01 1.736920945523e+10 1.694432762744e+08 5.508702408796e+07 -1.349956082793e-01 0.000000000000e+00 4.772207514873e+05 0.000000000000e+00 2.337155828152e+00 2.337155828152e+00 0.000000000000e+00 0.000000000000e+00
9.700000000000e+01 1.736873612942e+10 1.699166020779e+08 5.508874555349e+07 -6.653555519002e-02 0.000000000000e+00 4.733258034378e+05 0.000000000000e+00 2.390429037416e+00 2.390429037416e+00 0.000000000000e+00 0.000000000000e+00
9.800000000000e+01 1.736826547069e+10 1.703872608172e+08 5.503509292386e+07 8.585631949228e-01 0.000000000000e+00 4.706587393538e+05 0.000000000000e+00 2.497309989878e+00 2.497309989878e+00 0.000000000000e+00 0.000000000000e+00
9.900000000000e+01 1.736779738206e+10 1.708553494402e+08 5.504955058834e+07 -2.489494412024e-02 0.000000000000e+00 4.680886229726e+05 0.000000000000e+00 2.497309989878e+00 2.497309989878e+00 0.000000000000e+00 0.000000000000e+00
1.000000000000e+02 1.736733121499e+10 1.713215165146e+08 5.496881344174e+07 1.372821805526e+00 0.000000000000e+00 4.661670744184e+05 0.000000000000e+00 2.497309989878e+00 2.497309989878e+00 0.000000000000e+00 0.000000000000e+00
1.010000000000e+02 1.736686641591e+10 1.717863155982e+08 5.496361132419e+07 3.300339313294e-01 0.000000000000e+00 4.647990836418e+05 0.000000000000e+00 2.497309989878e+00 2.497309989878e+00 0.000000000000e+00 0.000000000000e+00
1.020000000000e+02 1.736640477405e+10 1.722479574544e+08 5.655984799556e+07 -6.478659722000e-02 0.000000000000e+00 4.616418561079e+05 0.000000000000e+00 2.497309989878e+00 2.497309989878e+00 0.000000000000e+00 2.893333339691e+01
1.030000000000e+02 1.736594049244e+10 1.727122390669e+08 5.658647052815e+07 2.000528279183e-04 0.000000000000e+00 4.642816125835e+05 0.000000000000e+00 2.497309989878e+00 2.497309989878e+00 0.000000000000e+00 4.573977915173e-15
1.040000000000e+02 1.736546530604e+10 1.731874254610e+08 5.662656265444e+07 3.373267744009e-01 0.000000000000e+00 4.751863940586e+05 0.000000000000e+00 2.610330541006e+00 2.610330541006e+00 0.000000000000e+00 0.000000000000e+00
1.050000000000e+02 1.736498206340e+10 1.736706681074e+08 5.631521710132e+07 5.876509149550e+00 0.000000000000e+00 4.832426463979e+05 0.000000000000e+00 2.610330541006e+00 2.610330541006e+00 0.000000000000e+00 0.000000000000e+00
1.060000000000e+02 1.736449850932e+10 1.741542221808e+08 5.588073715660e+07 7.828385330144e+00 0.000000000000e+00 4.835540734389e+05 0.000000000000e+00 2.661337529761e+00 2.661337529761e+00 0.000000000000e+00 0.000000000000e+00
